FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados
230720;1700;56;;
230720;1800;61;;
230720;1900;49;;
230720;2000;27;;
230720;2100;44;;
230720;2200;36;;
230720;2300;39;;
230721;0000;;;
230721;0100;;;
230721;0200;;;
230721;0300;;;
230721;0400;;;
230721;0500;;;
230721;0600;;;
230721;0700;;;
230721;0800;;;
230721;0900;;;
230721;1000;;;
230721;1100;;;
230721;1200;;;
230721;1300;;;
230721;1400;;;
230721;1500;;;
230721;1600;;;
230721;1700;;;
230721;1800;;;
230721;1900;;;
230721;2000;;;
230721;2100;;;
230721;2200;;;
230721;2300;;;
230722;0000;;;
230722;0100;;;
230722;0200;;;
230722;0300;;;
230722;0400;;;
230722;0500;;;
230722;0600;;;
230722;0700;;;
230722;0800;;;
230722;0900;;;
230722;1000;;;
230722;1100;;;
230722;1200;;;
230722;1300;;;
230722;1400;;;
230722;1500;;;
230722;1600;;;
230722;1700;;;
230722;1800;;;
230722;1900;;;
230722;2000;;;
230722;2100;;;
230722;2200;;;
230722;2300;;;
230723;0000;;;
230723;0100;;;
230723;0200;;;
230723;0300;;;
230723;0400;;;
230723;0500;;;
230723;0600;;;
230723;0700;;;
230723;0800;;;
230723;0900;;;
230723;1000;;;
230723;1100;;;
230723;1200;;;
230723;1300;1;;
230723;1400;7;;
230723;1500;20;;
230723;1600;38;;
230723;1700;35;;
230723;1800;27;;
230723;1900;28;;
230723;2000;20;;
230723;2100;12;;
230723;2200;23;;
230723;2300;13;;
230724;0000;17;;
230724;0100;11;;
230724;0200;12;;
230724;0300;14;;
230724;0400;9;;
230724;0500;37;;
230724;0600;27;;
230724;0700;12;;
230724;0800;12;;
230724;0900;10;;
230724;1000;9;;
230724;1100;5;;
230724;1200;1;;
230724;1300;7;;
230724;1400;19;;
230724;1500;24;;
230724;1600;29;;
230724;1700;26;;
230724;1800;35;;
230724;1900;28;;
230724;2000;23;;
230724;2100;32;;
230724;2200;26;;
230724;2300;17;;
230725;0000;15;;
230725;0100;16;;
230725;0200;13;;
230725;0300;13;;
230725;0400;10;;
230725;0500;15;;
230725;0600;26;;
230725;0700;22;;
230725;0800;13;;
230725;0900;17;;
230725;1000;23;;
230725;1100;23;;
230725;1200;23;;
230725;1300;39;;
230725;1400;25;;
230725;1500;20;;
230725;1600;14;;
230725;1700;9;;
230725;1800;7;;
230725;1900;8;;
230725;2000;7;;
230725;2100;10;;
230725;2200;12;;
230725;2300;18;;
230726;0000;22;;
230726;0100;21;;
230726;0200;17;;
230726;0300;12;;
230726;0400;18;;
230726;0500;11;;
230726;0600;12;;
230726;0700;15;;
230726;0800;24;;
230726;0900;24;;
230726;1000;19;;
230726;1100;21;;
230726;1200;23;;
230726;1300;31;;
230726;1400;38;;
230726;1500;41;;
230726;1600;48;;
230726;1700;37;;
230726;1800;42;;
230726;1900;34;;
230726;2000;38;;
230726;2100;41;;
230726;2200;39;;
230726;2300;36;;
230727;0000;38;;
230727;0100;43;;
230727;0200;36;;
230727;0300;31;;
230727;0400;32;;
230727;0500;23;;
230727;0600;20;;
230727;0700;21;;
230727;0800;22;;
230727;0900;28;;
230727;1000;36;;
230727;1100;42;;
230727;1200;48;;
230727;1300;45;;
230727;1400;46;;
230727;1500;46;;
230727;1600;49;;
230727;1700;51;;
230727;1800;52;;
230727;1900;57;;
230727;2000;49;;
230727;2100;41;;
230727;2200;34;;
230727;2300;31;;
230728;0000;22;;
230728;0100;16;;
230728;0200;21;;
230728;0300;13;;
230728;0400;10;;
230728;0500;15;;
230728;0600;12;;
230728;0700;9;;
230728;0800;7;;
230728;0900;15;;
230728;1000;16;;
230728;1100;16;;
230728;1200;14;;
230728;1300;17;;
230728;1400;23;;
230728;1500;28;;
230728;1600;31;;
230728;1700;35;;
230728;1800;36;;
230728;1900;44;;
230728;2000;35;;
230728;2100;40;;
230728;2200;31;;
230728;2300;48;;
230729;0000;26;;
230729;0100;36;;
230729;0200;35;;
230729;0300;25;;
230729;0400;18;;
230729;0500;14;;
230729;0600;9;;
230729;0700;8;;
230729;0800;8;;
230729;0900;10;;
230729;1000;11;;
230729;1100;20;;
230729;1200;18;;
230729;1300;23;;
230729;1400;30;;
230729;1500;35;;
230729;1600;49;;
230729;1700;50;;
230729;1800;50;;
230729;1900;53;;
230729;2000;50;;
230729;2100;63;;
230729;2200;50;;
230729;2300;35;;
230730;0000;29;;
230730;0100;26;;
230730;0200;27;;
230730;0300;25;;
230730;0400;28;;
230730;0500;28;;
230730;0600;27;;
230730;0700;21;;
230730;0800;27;;
230730;0900;23;;
230730;1000;15;;
230730;1100;34;;
230730;1200;36;;
230730;1300;29;;
230730;1400;40;;
230730;1500;52;;
230730;1600;59;;
230730;1700;60;;
230730;1800;53;;
230730;1900;58;;
230730;2000;44;;
230730;2100;30;;
230730;2200;21;;
230730;2300;15;;
230731;0000;14;;
230731;0100;13;;
230731;0200;8;;
230731;0300;6;;
230731;0400;5;;
230731;0500;4;;
230731;0600;3;;
230731;0700;4;;
230731;0800;14;;
230731;0900;31;;
230731;1000;37;;
230731;1100;32;;
230731;1200;40;;
230731;1300;46;;
230731;1400;60;;
230731;1500;78;;
230731;1600;70;;
230731;1700;62;;
230731;1800;49;;
230731;1900;44;;
230731;2000;55;;
230731;2100;51;;
230731;2200;54;;
230731;2300;48;;
230801;0000;49;;
230801;0100;46;;
230801;0200;35;;
230801;0300;44;;
230801;0400;32;;
230801;0500;41;;
230801;0600;29;;
230801;0700;25;;
230801;0800;29;;
230801;0900;26;;
230801;1000;34;;
230801;1100;43;;
230801;1200;37;;
230801;1300;33;;
230801;1400;49;;
230801;1500;72;;
230801;1600;80;;
230801;1700;45;;
230801;1800;21;;
230801;1900;21;;
230801;2000;47;;
230801;2100;39;;
230801;2200;34;;
230801;2300;43;;
230802;0000;47;;
230802;0100;39;;
230802;0200;41;;
230802;0300;46;;
230802;0400;45;;
230802;0500;37;;
230802;0600;36;;
230802;0700;37;;
230802;0800;32;;
230802;0900;42;;
230802;1000;39;;
230802;1100;41;;
230802;1200;43;;
230802;1300;44;;
230802;1400;46;;
230802;1500;64;;
230802;1600;65;;
230802;1700;79;;
230802;1800;30;;
230802;1900;37;;
230802;2000;45;;
230802;2100;45;;
230802;2200;40;;
230802;2300;33;;
230803;0000;37;;
230803;0100;30;;
230803;0200;24;;
230803;0300;23;;
230803;0400;18;;
230803;0500;14;;
230803;0600;14;;
230803;0700;17;;
230803;0800;19;;
230803;0900;19;;
230803;1000;17;;
230803;1100;27;;
230803;1200;48;;
230803;1300;46;;
230803;1400;39;;
230803;1500;41;;
230803;1600;45;;
230803;1700;50;;
230803;1800;43;;
230803;1900;50;;
230803;2000;43;;
230803;2100;35;;
230803;2200;33;;
230803;2300;31;;
230804;0000;26;;
230804;0100;22;;
230804;0200;17;;
230804;0300;10;;
230804;0400;15;;
230804;0500;12;;
230804;0600;10;;
230804;0700;12;;
230804;0800;17;;
230804;0900;12;;
230804;1000;17;;
230804;1100;11;;
230804;1200;18;;
230804;1300;31;;
230804;1400;50;;
230804;1500;29;;
230804;1600;14;;
230804;1700;36;;
230804;1800;34;;
230804;1900;39;;
230804;2000;40;;
230804;2100;43;;
230804;2200;36;;
230804;2300;37;;
230805;0000;34;;
230805;0100;26;;
230805;0200;20;;
230805;0300;23;;
230805;0400;20;;
230805;0500;20;;
230805;0600;20;;
230805;0700;22;;
230805;0800;24;;
230805;0900;35;;
230805;1000;42;;
230805;1100;40;;
230805;1200;45;;
230805;1300;43;;
230805;1400;44;;
230805;1500;41;;
230805;1600;34;;
230805;1700;38;;
230805;1800;32;;
230805;1900;26;;
230805;2000;28;;
230805;2100;30;;
230805;2200;35;;
230805;2300;43;;
230806;0000;47;;
230806;0100;35;;
230806;0200;37;;
230806;0300;32;;
230806;0400;36;;
230806;0500;32;;
230806;0600;26;;
230806;0700;27;;
230806;0800;31;;
230806;0900;29;;
230806;1000;29;;
230806;1100;21;;
230806;1200;22;;
230806;1300;27;;
230806;1400;24;;
230806;1500;21;;
230806;1600;21;;
230806;1700;30;;
230806;1800;26;;
230806;1900;31;;
230806;2000;28;;
230806;2100;31;;
230806;2200;29;;
230806;2300;25;;
230807;0000;26;;
230807;0100;24;;
230807;0200;18;;
230807;0300;24;;
230807;0400;14;;
230807;0500;16;;
230807;0600;10;;
230807;0700;9;;
230807;0800;13;;
230807;0900;24;;
230807;1000;22;;
230807;1100;22;;
230807;1200;14;;
230807;1300;24;;
230807;1400;27;;
230807;1500;49;;
230807;1600;52;;
230807;1700;50;;
230807;1800;;;
230807;1900;38;;
230807;2000;35;;
230807;2100;37;;
230807;2200;31;;
230807;2300;34;;
230808;0000;36;;
230808;0100;25;;
230808;0200;27;;
230808;0300;29;;
230808;0400;29;;
230808;0500;28;;
230808;0600;20;;
230808;0700;24;;
230808;0800;21;;
230808;0900;24;;
230808;1000;23;;
230808;1100;42;;
230808;1200;42;;
230808;1300;40;;
230808;1400;53;;
230808;1500;56;;
230808;1600;48;;
230808;1700;40;;
230808;1800;37;;
230808;1900;43;;
230808;2000;47;;
230808;2100;42;;
230808;2200;45;;
230808;2300;44;;
230809;0000;45;;
230809;0100;47;;
230809;0200;45;;
230809;0300;43;;
230809;0400;43;;
230809;0500;42;;
230809;0600;29;;
230809;0700;29;;
230809;0800;41;;
230809;0900;41;;
230809;1000;39;;
230809;1100;44;;
230809;1200;45;;
230809;1300;50;;
230809;1400;41;;
230809;1500;73;;
230809;1600;88;;
230809;1700;71;;
230809;1800;45;;
230809;1900;19;;
230809;2000;12;;
230809;2100;35;;
230809;2200;35;;
230809;2300;25;;
230810;0000;28;;
230810;0100;15;;
230810;0200;18;;
230810;0300;18;;
230810;0400;8;;
230810;0500;7;;
230810;0600;6;;
230810;0700;5;;
230810;0800;6;;
230810;0900;4;;
230810;1000;4;;
230810;1100;4;;
230810;1200;4;;
230810;1300;3;;
230810;1400;2;;
230810;1500;4;;
230810;1600;3;;
230810;1700;2;;
230810;1800;6;;
230810;1900;9;;
230810;2000;9;;
230810;2100;8;;
230810;2200;10;;
230810;2300;11;;
230811;0000;7;;
230811;0100;8;;
230811;0200;6;;
230811;0300;13;;
230811;0400;7;;
230811;0500;4;;
230811;0600;8;;
230811;0700;6;;
230811;0800;11;;
230811;0900;11;;
230811;1000;14;;
230811;1100;;;
230811;1200;;;
230811;1300;29;;
230811;1400;26;;
230811;1500;33;;
230811;1600;24;;
230811;1700;17;;
230811;1800;16;;
230811;1900;16;;
230811;2000;28;;
230811;2100;34;;
230811;2200;28;;
230811;2300;30;;
230812;0000;27;;
230812;0100;16;;
230812;0200;18;;
230812;0300;24;;
230812;0400;21;;
230812;0500;19;;
230812;0600;22;;
230812;0700;15;;
230812;0800;16;;
230812;0900;21;;
230812;1000;17;;
230812;1100;21;;
230812;1200;15;;
230812;1300;26;;
230812;1400;36;;
230812;1500;35;;
230812;1600;38;;
230812;1700;43;;
230812;1800;38;;
230812;1900;46;;
230812;2000;38;;
230812;2100;40;;
230812;2200;38;;
230812;2300;33;;
230813;0000;24;;
230813;0100;20;;
230813;0200;21;;
230813;0300;19;;
230813;0400;16;;
230813;0500;11;;
230813;0600;8;;
230813;0700;5;;
230813;0800;10;;
230813;0900;7;;
230813;1000;8;;
230813;1100;6;;
230813;1200;11;;
230813;1300;22;;
230813;1400;22;;
230813;1500;26;;
230813;1600;33;;
230813;1700;29;;
230813;1800;28;;
230813;1900;25;;
230813;2000;20;;
230813;2100;18;;
230813;2200;15;;
230813;2300;15;;
230814;0000;14;;
230814;0100;13;;
230814;0200;9;;
230814;0300;5;;
230814;0400;3;;
230814;0500;6;;
230814;0600;8;;
230814;0700;10;;
230814;0800;10;;
230814;0900;14;;
230814;1000;11;;
230814;1100;14;;
230814;1200;10;;
230814;1300;14;;
230814;1400;25;;
230814;1500;21;;
230814;1600;27;;
230814;1700;31;;
230814;1800;29;;
230814;1900;26;;
230814;2000;18;;
230814;2100;20;;
230814;2200;23;;
230814;2300;22;;
230815;0000;22;;
230815;0100;26;;
230815;0200;20;;
230815;0300;23;;
230815;0400;19;;
230815;0500;17;;
230815;0600;20;;
230815;0700;25;;
230815;0800;22;;
230815;0900;31;;
230815;1000;30;;
230815;1100;27;;
230815;1200;37;;
230815;1300;39;;
230815;1400;47;;
230815;1500;45;;
230815;1600;31;;
230815;1700;30;;
230815;1800;22;;
230815;1900;12;;
230815;2000;11;;
230815;2100;8;;
230815;2200;6;;
230815;2300;6;;
230816;0000;5;;
230816;0100;7;;
230816;0200;12;;
230816;0300;10;;
230816;0400;12;;
230816;0500;12;;
230816;0600;10;;
230816;0700;13;;
230816;0800;11;;
230816;0900;12;;
230816;1000;17;;
230816;1100;13;;
230816;1200;15;;
230816;1300;18;;
230816;1400;16;;
230816;1500;21;;
230816;1600;17;;
230816;1700;12;;
230816;1800;14;;
230816;1900;16;;
230816;2000;11;;
230816;2100;15;;
230816;2200;16;;
230816;2300;19;;
230817;0000;18;;
230817;0100;21;;
230817;0200;15;;
230817;0300;14;;
230817;0400;14;;
230817;0500;15;;
230817;0600;16;;
230817;0700;17;;
230817;0800;19;;
230817;0900;22;;
230817;1000;16;;
230817;1100;23;;
230817;1200;22;;
230817;1300;23;;
230817;1400;15;;
230817;1500;10;;
230817;1600;5;;
230817;1700;5;;
230817;1800;8;;
230817;1900;7;;
230817;2000;8;;
230817;2100;8;;
230817;2200;11;;
230817;2300;14;;
230818;0000;10;;
230818;0100;9;;
230818;0200;10;;
230818;0300;10;;
230818;0400;12;;
230818;0500;7;;
230818;0600;7;;
230818;0700;5;;
230818;0800;16;;
230818;0900;9;;
230818;1000;16;;
230818;1100;20;;
230818;1200;15;;
230818;1300;17;;
230818;1400;15;;
230818;1500;20;;
230818;1600;22;;
230818;1700;25;;
230818;1800;19;;
230818;1900;22;;
230818;2000;26;;
230818;2100;25;;
230818;2200;26;;
230818;2300;23;;
230819;0000;27;;
230819;0100;17;;
230819;0200;24;;
230819;0300;29;;
230819;0400;28;;
230819;0500;11;;
230819;0600;19;;
230819;0700;13;;
230819;0800;8;;
230819;0900;5;;
230819;1000;8;;
230819;1100;6;;
230819;1200;9;;
230819;1300;5;;
230819;1400;5;;
230819;1500;5;;
230819;1600;6;;
230819;1700;6;;
230819;1800;5;;
230819;1900;18;;
230819;2000;11;;
230819;2100;12;;
230819;2200;13;;
230819;2300;14;;
230820;0000;13;;
230820;0100;9;;
230820;0200;;;
230820;0300;8;;
230820;0400;8;;
230820;0500;9;;
230820;0600;7;;
230820;0700;5;;
230820;0800;9;;
230820;0900;7;;
230820;1000;9;;
230820;1100;10;;
230820;1200;8;;
230820;1300;7;;
230820;1400;20;;
230820;1500;21;;
230820;1600;13;;
230820;1700;14;;
230820;1800;12;;
230820;1900;11;;
230820;2000;10;;
230820;2100;10;;
230820;2200;12;;
230820;2300;13;;
230821;0000;11;;
230821;0100;9;;
230821;0200;6;;
230821;0300;7;;
230821;0400;8;;
230821;0500;6;;
230821;0600;12;;
230821;0700;8;;
230821;0800;2;;
230821;0900;5;;
230821;1000;9;;
230821;1100;9;;
230821;1200;4;;
230821;1300;6;;
230821;1400;10;;
230821;1500;8;;
230821;1600;6;;
230821;1700;10;;
230821;1800;12;;
230821;1900;17;;
230821;2000;20;;
230821;2100;14;;
230821;2200;11;;
230821;2300;6;;
230822;0000;6;;
230822;0100;8;;
230822;0200;5;;
230822;0300;2;;
230822;0400;2;;
230822;0500;4;;
230822;0600;6;;
230822;0700;4;;
230822;0800;2;;
230822;0900;2;;
230822;1000;3;;
230822;1100;3;;
230822;1200;1;;
230822;1300;1;;
230822;1400;1;;
230822;1500;1;;
230822;1600;1;;
230822;1700;4;;
230822;1800;3;;
230822;1900;6;;
230822;2000;5;;
230822;2100;6;;
230822;2200;7;;
230822;2300;6;;
230823;0000;7;;
230823;0100;7;;
230823;0200;7;;
230823;0300;8;;
230823;0400;8;;
230823;0500;5;;
230823;0600;4;;
230823;0700;7;;
230823;0800;10;;
230823;0900;6;;
230823;1000;7;;
230823;1100;8;;
230823;1200;9;;
230823;1300;13;;
230823;1400;;;
230823;1500;6;;
230823;1600;6;;
230823;1700;5;;
230823;1800;6;;
230823;1900;11;;
230823;2000;9;;
230823;2100;6;;
230823;2200;4;;
230823;2300;13;;
230824;0000;9;;
230824;0100;11;;
230824;0200;9;;
230824;0300;8;;
230824;0400;11;;
230824;0500;12;;
230824;0600;14;;
230824;0700;12;;
230824;0800;10;;
230824;0900;8;;
230824;1000;11;;
230824;1100;9;;
230824;1200;9;;
230824;1300;13;;
230824;1400;23;;
230824;1500;19;;
230824;1600;12;;
230824;1700;12;;
230824;1800;11;;
230824;1900;13;;
230824;2000;11;;
230824;2100;16;;
230824;2200;6;;
230824;2300;9;;
230825;0000;10;;
230825;0100;11;;
230825;0200;9;;
230825;0300;7;;
230825;0400;13;;
230825;0500;12;;
230825;0600;18;;
230825;0700;14;;
230825;0800;14;;
230825;0900;10;;
230825;1000;12;;
230825;1100;15;;
230825;1200;17;;
230825;1300;25;;
230825;1400;19;;
230825;1500;22;;
230825;1600;25;;
230825;1700;23;;
230825;1800;20;;
230825;1900;20;;
230825;2000;31;;
230825;2100;28;;
230825;2200;27;;
230825;2300;20;;
230826;0000;19;;
230826;0100;21;;
230826;0200;18;;
230826;0300;19;;
230826;0400;15;;
230826;0500;15;;
230826;0600;14;;
230826;0700;11;;
230826;0800;17;;
230826;0900;18;;
230826;1000;13;;
230826;1100;21;;
230826;1200;29;;
230826;1300;18;;
230826;1400;22;;
230826;1500;18;;
230826;1600;27;;
230826;1700;21;;
230826;1800;11;;
230826;1900;23;;
230826;2000;30;;
230826;2100;25;;
230826;2200;23;;
230826;2300;16;;
230827;0000;18;;
230827;0100;20;;
230827;0200;16;;
230827;0300;16;;
230827;0400;14;;
230827;0500;20;;
230827;0600;12;;
230827;0700;11;;
230827;0800;12;;
230827;0900;10;;
230827;1000;9;;
230827;1100;12;;
230827;1200;14;;
230827;1300;13;;
230827;1400;15;;
230827;1500;18;;
230827;1600;19;;
230827;1700;27;;
230827;1800;24;;
230827;1900;29;;
230827;2000;22;;
230827;2100;27;;
230827;2200;28;;
230827;2300;18;;
230828;0000;19;;
230828;0100;19;;
230828;0200;21;;
230828;0300;13;;
230828;0400;9;;
230828;0500;25;;
230828;0600;23;;
230828;0700;27;;
230828;0800;25;;
230828;0900;23;;
230828;1000;19;;
230828;1100;7;;
230828;1200;23;;
230828;1300;15;;
230828;1400;11;;
230828;1500;11;;
230828;1600;7;;
230828;1700;5;;
230828;1800;6;;
230828;1900;6;;
230828;2000;9;;
230828;2100;9;;
230828;2200;11;;
230828;2300;15;;
230829;0000;11;;
230829;0100;12;;
230829;0200;9;;
230829;0300;10;;
230829;0400;6;;
230829;0500;5;;
230829;0600;13;;
230829;0700;11;;
230829;0800;10;;
230829;0900;8;;
230829;1000;6;;
230829;1100;10;;
230829;1200;17;;
230829;1300;20;;
230829;1400;19;;
230829;1500;17;;
230829;1600;19;;
230829;1700;14;;
230829;1800;15;;
230829;1900;8;;
230829;2000;12;;
230829;2100;15;;
230829;2200;15;;
230829;2300;7;;
230830;0000;9;;
230830;0100;7;;
230830;0200;5;;
230830;0300;8;;
230830;0400;11;;
230830;0500;8;;
230830;0600;7;;
230830;0700;12;;
230830;0800;15;;
230830;0900;20;;
230830;1000;22;;
230830;1100;21;;
230830;1200;19;;
230830;1300;19;;
230830;1400;25;;
230830;1500;23;;
230830;1600;18;;
230830;1700;21;;
230830;1800;19;;
230830;1900;16;;
230830;2000;18;;
230830;2100;17;;
230830;2200;24;;
230830;2300;16;;
230831;0000;20;;
230831;0100;21;;
230831;0200;14;;
230831;0300;18;;
230831;0400;21;;
230831;0500;15;;
230831;0600;14;;
230831;0700;20;;
230831;0800;21;;
230831;0900;17;;
230831;1000;27;;
230831;1100;32;;
230831;1200;26;;
230831;1300;40;;
230831;1400;34;;
230831;1500;36;;
230831;1600;19;;
230831;1700;23;;
230831;1800;16;;
230831;1900;25;;
230831;2000;19;;
230831;2100;26;;
230831;2200;17;;
230831;2300;22;;
230901;0000;20;;
230901;0100;20;;
230901;0200;26;;
230901;0300;20;;
230901;0400;22;;
230901;0500;19;;
230901;0600;18;;
230901;0700;17;;
230901;0800;19;;
230901;0900;10;;
230901;1000;21;;
230901;1100;25;;
230901;1200;22;;
230901;1300;22;;
230901;1400;33;;
230901;1500;31;;
230901;1600;25;;
230901;1700;24;;
230901;1800;33;;
230901;1900;29;;
230901;2000;31;;
230901;2100;32;;
230901;2200;32;;
230901;2300;28;;
230902;0000;21;;
230902;0100;22;;
230902;0200;29;;
230902;0300;24;;
230902;0400;21;;
230902;0500;25;;
230902;0600;20;;
230902;0700;21;;
230902;0800;16;;
230902;0900;21;;
230902;1000;15;;
230902;1100;21;;
230902;1200;31;;
230902;1300;28;;
230902;1400;28;;
230902;1500;29;;
230902;1600;20;;
230902;1700;20;;
230902;1800;13;;
230902;1900;14;;
230902;2000;27;;
230902;2100;24;;
230902;2200;23;;
230902;2300;23;;
230903;0000;28;;
230903;0100;23;;
230903;0200;17;;
230903;0300;23;;
230903;0400;26;;
230903;0500;21;;
230903;0600;23;;
230903;0700;25;;
230903;0800;32;;
230903;0900;20;;
230903;1000;24;;
230903;1100;27;;
230903;1200;18;;
230903;1300;19;;
230903;1400;22;;
230903;1500;17;;
230903;1600;15;;
230903;1700;18;;
230903;1800;14;;
230903;1900;11;;
230903;2000;12;;
230903;2100;16;;
230903;2200;15;;
230903;2300;10;;
230904;0000;7;;
230904;0100;15;;
230904;0200;13;;
230904;0300;10;;
230904;0400;10;;
230904;0500;13;;
230904;0600;11;;
230904;0700;11;;
230904;0800;11;;
230904;0900;16;;
230904;1000;21;;
230904;1100;22;;
230904;1200;23;;
230904;1300;18;;
230904;1400;17;;
230904;1500;19;;
230904;1600;24;;
230904;1700;20;;
230904;1800;19;;
230904;1900;14;;
230904;2000;18;;
230904;2100;20;;
230904;2200;19;;
230904;2300;20;;
230905;0000;16;;
230905;0100;14;;
230905;0200;9;;
230905;0300;11;;
230905;0400;10;;
230905;0500;6;;
230905;0600;10;;
230905;0700;10;;
230905;0800;7;;
230905;0900;18;;
230905;1000;17;;
230905;1100;17;;
230905;1200;30;;
230905;1300;36;;
230905;1400;40;;
230905;1500;;;
230905;1600;;;
230905;1700;;;
230905;1800;;;
230905;1900;;;
230905;2000;;;
230905;2100;;;
230905;2200;;;
230905;2300;;;
230906;0000;;;
230906;0100;;;
230906;0200;;;
230906;0300;;;
230906;0400;;;
230906;0500;;;
230906;0600;;;
230906;0700;;;
230906;0800;;;
230906;0900;;;
230906;1000;;;
230906;1100;;;
230906;1200;11;;
230906;1300;13;;
230906;1400;15;;
230906;1500;12;;
230906;1600;15;;
230906;1700;5;;
230906;1800;6;;
230906;1900;4;;
230906;2000;6;;
230906;2100;5;;
230906;2200;5;;
230906;2300;3;;
230907;0000;4;;
230907;0100;6;;
230907;0200;9;;
230907;0300;7;;
230907;0400;6;;
230907;0500;4;;
230907;0600;7;;
230907;0700;11;;
230907;0800;11;;
230907;0900;9;;
230907;1000;14;;
230907;1100;13;;
230907;1200;9;;
230907;1300;11;;
230907;1400;17;;
230907;1500;22;;
230907;1600;25;;
230907;1700;29;;
230907;1800;21;;
230907;1900;14;;
230907;2000;16;;
230907;2100;18;;
230907;2200;17;;
230907;2300;19;;
230908;0000;14;;
230908;0100;14;;
230908;0200;20;;
230908;0300;21;;
230908;0400;18;;
230908;0500;19;;
230908;0600;20;;
230908;0700;10;;
230908;0800;10;;
230908;0900;22;;
230908;1000;18;;
230908;1100;3;;
230908;1200;24;;
230908;1300;32;;
230908;1400;27;;
230908;1500;26;;
230908;1600;21;;
230908;1700;24;;
230908;1800;22;;
230908;1900;21;;
230908;2000;24;;
230908;2100;25;;
230908;2200;23;;
230908;2300;18;;
230909;0000;19;;
230909;0100;14;;
230909;0200;14;;
230909;0300;11;;
230909;0400;11;;
230909;0500;7;;
230909;0600;10;;
230909;0700;23;;
230909;0800;19;;
230909;0900;27;;
230909;1000;26;;
230909;1100;30;;
230909;1200;26;;
230909;1300;36;;
230909;1400;33;;
230909;1500;37;;
230909;1600;34;;
230909;1700;31;;
230909;1800;16;;
230909;1900;24;;
230909;2000;35;;
230909;2100;26;;
230909;2200;27;;
230909;2300;26;;
230910;0000;22;;
230910;0100;15;;
230910;0200;11;;
230910;0300;20;;
230910;0400;15;;
230910;0500;11;;
230910;0600;11;;
230910;0700;17;;
230910;0800;7;;
230910;0900;21;;
230910;1000;19;;
230910;1100;19;;
230910;1200;28;;
230910;1300;22;;
230910;1400;14;;
230910;1500;25;;
230910;1600;23;;
230910;1700;38;;
230910;1800;43;;
230910;1900;43;;
230910;2000;43;;
230910;2100;40;;
230910;2200;20;;
230910;2300;1;;
230911;0000;1;;
230911;0100;2;;
230911;0200;1;;
230911;0300;1;;
230911;0400;1;;
230911;0500;5;;
230911;0600;7;;
230911;0700;7;;
230911;0800;5;;
230911;0900;5;;
230911;1000;3;;
230911;1100;2;;
230911;1200;2;;
230911;1300;2;;
230911;1400;7;;
230911;1500;7;;
230911;1600;13;;
230911;1700;10;;
230911;1800;9;;
230911;1900;10;;
230911;2000;9;;
230911;2100;6;;
230911;2200;4;;
230911;2300;6;;
230912;0000;10;;
230912;0100;15;;
230912;0200;10;;
230912;0300;8;;
230912;0400;8;;
230912;0500;9;;
230912;0600;9;;
230912;0700;7;;
230912;0800;10;;
230912;0900;17;;
230912;1000;17;;
230912;1100;10;;
230912;1200;10;;
230912;1300;14;;
230912;1400;16;;
230912;1500;16;;
230912;1600;18;;
