FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
240531;2100;107;;;
240531;2200;121;;;
240531;2300;118;;;
240601;0000;127;;;
240601;0100;80;;;
240601;0200;102;;;
240601;0300;70;;;
240601;0400;83;;;
240601;0500;79;;;
240601;0600;88;;;
240601;0700;81;;;
240601;0800;86;;;
240601;0900;56;;;
240601;1000;44;;;
240601;1100;29;;;
240601;1200;35;;;
240601;1300;32;;;
240601;1400;27;;;
240601;1500;33;;;
240601;1600;34;;;
240601;1700;40;;;
240601;1800;84;;;
240601;1900;107;;;
240601;2000;102;;;
240601;2100;127;;;
240601;2200;125;;;
240601;2300;130;;;
240602;0000;112;;;
240602;0100;109;;;
240602;0200;83;;;
240602;0300;53;;;
240602;0400;37;;;
240602;0500;46;;;
240602;0600;39;;;
240602;0700;51;;;
240602;0800;55;;;
240602;0900;67;;;
240602;1000;62;;;
240602;1100;66;;;
240602;1200;63;;;
240602;1300;58;;;
240602;1400;47;;;
240602;1500;55;;;
240602;1600;56;;;
240602;1700;56;;;
240602;1800;91;;;
240602;1900;131;;;
240602;2000;137;;;
240602;2100;122;;;
240602;2200;111;;;
240602;2300;93;;;
240603;0000;103;;;
240603;0100;104;;;
240603;0200;82;;;
240603;0300;84;;;
240603;0400;68;;;
240603;0500;63;;;
240603;0600;54;;;
240603;0700;60;;;
240603;0800;64;;;
240603;0900;68;;;
240603;1000;64;;;
240603;1100;69;;;
240603;1200;30;;;
240603;1300;40;;;
240603;1400;29;;;
240603;1500;31;;;
240603;1600;41;;;
240603;1700;44;;;
240603;1800;52;;;
240603;1900;54;;;
240603;2000;66;;;
240603;2100;68;;;
240603;2200;47;;;
240603;2300;41;;;
240604;0000;71;;;
240604;0100;56;;;
240604;0200;36;;;
240604;0300;60;;;
240604;0400;56;;;
240604;0500;56;;;
240604;0600;60;;;
240604;0700;69;;;
240604;0800;73;;;
240604;0900;64;;;
240604;1000;60;;;
240604;1100;63;;;
240604;1200;61;;;
240604;1300;67;;;
240604;1400;65;;;
240604;1500;66;;;
240604;1600;82;;;
240604;1700;80;;;
240604;1800;92;;;
240604;1900;103;;;
240604;2000;90;;;
240604;2100;95;;;
240604;2200;98;;;
240604;2300;93;;;
240605;0000;117;;;
240605;0100;73;;;
240605;0200;98;;;
240605;0300;98;;;
240605;0400;87;;;
240605;0500;62;;;
240605;0600;63;;;
240605;0700;74;;;
240605;0800;71;;;
240605;0900;87;;;
240605;1000;81;;;
240605;1100;87;;;
240605;1200;73;;;
240605;1300;62;;;
240605;1400;39;;;
240605;1500;23;;;
240605;1600;22;;;
240605;1700;27;;;
240605;1800;51;;;
240605;1900;54;;;
240605;2000;55;;;
240605;2100;80;;;
240605;2200;83;;;
240605;2300;77;;;
240606;0000;65;;;
240606;0100;64;;;
240606;0200;76;;;
240606;0300;65;;;
240606;0400;71;;;
240606;0500;67;;;
240606;0600;64;;;
240606;0700;74;;;
240606;0800;92;;;
240606;0900;83;;;
240606;1000;67;;;
240606;1100;50;;;
240606;1200;49;;;
240606;1300;41;;;
240606;1400;47;;;
240606;1500;67;;;
240606;1600;73;;;
240606;1700;95;;;
240606;1800;97;;;
240606;1900;107;;;
240606;2000;114;;;
240606;2100;147;;;
240606;2200;140;;;
240606;2300;120;;;
240607;0000;145;;;
240607;0100;118;;;
240607;0200;110;;;
240607;0300;104;;;
240607;0400;103;;;
240607;0500;99;;;
240607;0600;85;;;
240607;0700;93;;;
240607;0800;104;;;
240607;0900;72;;;
240607;1000;41;;;
240607;1100;41;;;
240607;1200;39;;;
240607;1300;34;;;
240607;1400;24;;;
240607;1500;28;;;
240607;1600;20;;;
240607;1700;35;;;
240607;1800;66;;;
240607;1900;86;;;
240607;2000;105;;;
240607;2100;121;;;
240607;2200;157;;;
240607;2300;128;;;
240608;0000;103;;;
240608;0100;96;;;
240608;0200;82;;;
240608;0300;46;;;
240608;0400;38;;;
240608;0500;44;;;
240608;0600;48;;;
240608;0700;52;;;
240608;0800;51;;;
240608;0900;36;;;
240608;1000;28;;;
240608;1100;25;;;
240608;1200;20;;;
240608;1300;30;;;
240608;1400;26;;;
240608;1500;22;;;
240608;1600;15;;;
240608;1700;17;;;
240608;1800;21;;;
240608;1900;28;;;
240608;2000;32;;;
240608;2100;11;;;
240608;2200;6;;;
240608;2300;2;;;
240609;0000;1;;;
240609;0100;1;;;
240609;0200;5;;;
240609;0300;4;;;
240609;0400;1;;;
240609;0500;1;;;
240609;0600;5;;;
240609;0700;7;;;
240609;0800;5;;;
240609;0900;10;;;
240609;1000;6;;;
240609;1100;7;;;
240609;1200;5;;;
240609;1300;7;;;
240609;1400;19;;;
240609;1500;22;;;
240609;1600;15;;;
240609;1700;21;;;
240609;1800;19;;;
240609;1900;25;;;
240609;2000;18;;;
240609;2100;14;;;
240609;2200;18;;;
240609;2300;22;;;
240610;0000;;;;
240610;0100;16;;;
240610;0200;14;;;
240610;0300;27;;;
240610;0400;29;;;
240610;0500;22;;;
240610;0600;25;;;
240610;0700;30;;;
240610;0800;31;;;
240610;0900;30;;;
240610;1000;28;;;
240610;1100;41;;;
240610;1200;49;;;
240610;1300;20;;;
240610;1400;25;;;
240610;1500;15;;;
240610;1600;24;;;
240610;1700;19;;;
240610;1800;27;;;
240610;1900;34;;;
240610;2000;38;;;
240610;2100;42;;;
240610;2200;44;;;
240610;2300;50;;;
240611;0000;75;;;
240611;0100;44;;;
240611;0200;46;;;
240611;0300;38;;;
240611;0400;40;;;
240611;0500;33;;;
240611;0600;40;;;
240611;0700;40;;;
240611;0800;35;;;
240611;0900;31;;;
240611;1000;22;;;
240611;1100;32;;;
240611;1200;38;;;
240611;1300;34;;;
240611;1400;45;;;
240611;1500;58;;;
240611;1600;58;;;
240611;1700;54;;;
240611;1800;65;;;
240611;1900;76;;;
240611;2000;90;;;
240611;2100;88;;;
240611;2200;94;;;
240611;2300;106;;;
240612;0000;112;;;
240612;0100;86;;;
240612;0200;78;;;
240612;0300;74;;;
240612;0400;61;;;
240612;0500;46;;;
240612;0600;47;;;
240612;0700;54;;;
240612;0800;59;;;
240612;0900;72;;;
240612;1000;85;;;
240612;1100;48;;;
240612;1200;19;;;
240612;1300;9;;;
240612;1400;6;;;
240612;1500;9;;;
240612;1600;6;;;
240612;1700;16;;;
240612;1800;16;;;
240612;1900;17;;;
240612;2000;12;;;
240612;2100;30;;;
240612;2200;25;;;
240612;2300;18;;;
240613;0000;26;;;
240613;0100;21;;;
240613;0200;4;;;
240613;0300;3;;;
240613;0400;3;;;
240613;0500;2;;;
240613;0600;2;;;
240613;0700;5;;;
240613;0800;5;;;
240613;0900;4;;;
240613;1000;1;;;
240613;1100;1;;;
240613;1200;9;;;
240613;1300;10;;;
240613;1400;1;;;
240613;1500;1;;;
240613;1600;8;;;
240613;1700;10;;;
240613;1800;9;;;
240613;1900;15;;;
240613;2000;14;;;
240613;2100;20;;;
240613;2200;10;;;
240613;2300;8;;;
240614;0000;5;;;
240614;0100;3;;;
240614;0200;4;;;
240614;0300;3;;;
240614;0400;1;;;
240614;0500;5;;;
240614;0600;7;;;
240614;0700;11;;;
240614;0800;15;;;
240614;0900;8;;;
240614;1000;5;;;
240614;1100;4;;;
240614;1200;4;;;
240614;1300;4;;;
240614;1400;4;;;
240614;1500;7;;;
240614;1600;7;;;
240614;1700;10;;;
240614;1800;40;;;
240614;1900;59;;;
240614;2000;59;;;
240614;2100;55;;;
240614;2200;52;;;
240614;2300;64;;;
240615;0000;94;;;
240615;0100;90;;;
240615;0200;74;;;
240615;0300;66;;;
240615;0400;61;;;
240615;0500;55;;;
240615;0600;54;;;
240615;0700;53;;;
240615;0800;53;;;
240615;0900;34;;;
240615;1000;22;;;
240615;1100;19;;;
240615;1200;18;;;
240615;1300;11;;;
240615;1400;12;;;
240615;1500;11;;;
240615;1600;8;;;
240615;1700;20;;;
240615;1800;35;;;
240615;1900;56;;;
240615;2000;96;;;
240615;2100;175;;;
240615;2200;196;;;
240615;2300;216;;;
240616;0000;224;;;
240616;0100;172;;;
240616;0200;186;;;
240616;0300;166;;;
240616;0400;135;;;
240616;0500;132;;;
240616;0600;107;;;
240616;0700;112;;;
240616;0800;102;;;
240616;0900;82;;;
240616;1000;35;;;
240616;1100;39;;;
240616;1200;22;;;
240616;1300;21;;;
240616;1400;35;;;
240616;1500;30;;;
240616;1600;33;;;
240616;1700;6;;;
240616;1800;36;;;
240616;1900;44;;;
240616;2000;67;;;
240616;2100;61;;;
240616;2200;54;;;
240616;2300;42;;;
240617;0000;94;;;
240617;0100;72;;;
240617;0200;67;;;
240617;0300;58;;;
240617;0400;67;;;
240617;0500;69;;;
240617;0600;40;;;
240617;0700;38;;;
240617;0800;40;;;
240617;0900;52;;;
240617;1000;53;;;
240617;1100;47;;;
240617;1200;52;;;
240617;1300;53;;;
240617;1400;58;;;
240617;1500;44;;;
240617;1600;40;;;
240617;1700;50;;;
240617;1800;71;;;
240617;1900;63;;;
240617;2000;32;;;
240617;2100;24;;;
240617;2200;26;;;
240617;2300;34;;;
240618;0000;17;;;
240618;0100;6;;;
240618;0200;8;;;
240618;0300;8;;;
240618;0400;7;;;
240618;0500;8;;;
240618;0600;1;;;
240618;0700;7;;;
240618;0800;9;;;
240618;0900;8;;;
240618;1000;7;;;
240618;1100;12;;;
240618;1200;11;;;
240618;1300;11;;;
240618;1400;8;;;
240618;1500;4;;;
240618;1600;6;;;
240618;1700;9;;;
240618;1800;5;;;
240618;1900;3;;;
240618;2000;1;;;
240618;2100;1;;;
240618;2200;8;;;
240618;2300;9;;;
240619;0000;;;;
240619;0100;1;;;
240619;0200;3;;;
240619;0300;10;;;
240619;0400;11;;;
240619;0500;9;;;
240619;0600;14;;;
240619;0700;20;;;
240619;0800;24;;;
240619;0900;25;;;
240619;1000;12;;;
240619;1100;12;;;
240619;1200;10;;;
240619;1300;10;;;
240619;1400;8;;;
240619;1500;7;;;
240619;1600;6;;;
240619;1700;8;;;
240619;1800;40;;;
240619;1900;60;;;
240619;2000;68;;;
240619;2100;84;;;
240619;2200;70;;;
240619;2300;61;;;
240620;0000;74;;;
240620;0100;68;;;
240620;0200;67;;;
240620;0300;63;;;
240620;0400;61;;;
240620;0500;53;;;
240620;0600;50;;;
240620;0700;46;;;
240620;0800;57;;;
240620;0900;50;;;
240620;1000;48;;;
240620;1100;31;;;
240620;1200;15;;;
240620;1300;20;;;
240620;1400;13;;;
240620;1500;11;;;
240620;1600;10;;;
240620;1700;22;;;
240620;1800;37;;;
240620;1900;27;;;
240620;2000;27;;;
240620;2100;33;;;
240620;2200;44;;;
240620;2300;49;;;
240621;0000;70;;;
240621;0100;40;;;
240621;0200;27;;;
240621;0300;15;;;
240621;0400;12;;;
240621;0500;7;;;
240621;0600;3;;;
240621;0700;;;;
240621;0800;;;;
240621;0900;;;;
240621;1000;1;;;
240621;1100;1;;;
240621;1200;1;;;
240621;1300;1;;;
240621;1400;1;;;
240621;1500;6;;;
240621;1600;3;;;
240621;1700;19;;;
240621;1800;7;;;
240621;1900;9;;;
240621;2000;7;;;
240621;2100;8;;;
240621;2200;5;;;
240621;2300;4;;;
240622;0000;2;;;
240622;0100;1;;;
240622;0200;2;;;
240622;0300;2;;;
240622;0400;2;;;
240622;0500;1;;;
240622;0600;1;;;
240622;0700;4;;;
240622;0800;5;;;
240622;0900;3;;;
240622;1000;4;;;
240622;1100;3;;;
240622;1200;3;;;
240622;1300;5;;;
240622;1400;8;;;
240622;1500;6;;;
240622;1600;13;;;
240622;1700;9;;;
240622;1800;3;;;
240622;1900;1;;;
240622;2000;5;;;
240622;2100;10;;;
240622;2200;6;;;
240622;2300;10;;;
240623;0000;18;;;
240623;0100;8;;;
240623;0200;11;;;
240623;0300;10;;;
240623;0400;7;;;
240623;0500;1;;;
240623;0600;17;;;
240623;0700;16;;;
240623;0800;27;;;
240623;0900;18;;;
240623;1000;16;;;
240623;1100;12;;;
240623;1200;11;;;
240623;1300;10;;;
240623;1400;13;;;
240623;1500;11;;;
240623;1600;8;;;
240623;1700;11;;;
240623;1800;12;;;
240623;1900;9;;;
240623;2000;7;;;
240623;2100;12;;;
240623;2200;11;;;
240623;2300;8;;;
240624;0000;4;;;
240624;0100;9;;;
240624;0200;11;;;
240624;0300;14;;;
240624;0400;10;;;
240624;0500;7;;;
240624;0600;11;;;
240624;0700;12;;;
240624;0800;14;;;
240624;0900;25;;;
240624;1000;18;;;
240624;1100;12;;;
240624;1200;25;;;
240624;1300;17;;;
240624;1400;10;;;
240624;1500;7;;;
240624;1600;7;;;
240624;1700;8;;;
240624;1800;12;;;
240624;1900;9;;;
240624;2000;15;;;
240624;2100;14;;;
240624;2200;13;;;
240624;2300;8;;;
240625;0000;33;;;
240625;0100;11;;;
240625;0200;11;;;
240625;0300;10;;;
240625;0400;8;;;
240625;0500;22;;;
240625;0600;11;;;
240625;0700;15;;;
240625;0800;15;;;
240625;0900;17;;;
240625;1000;9;;;
240625;1100;10;;;
240625;1200;8;;;
240625;1300;10;;;
240625;1400;11;;;
240625;1500;13;;;
240625;1600;13;;;
240625;1700;5;;;
240625;1800;43;;;
240625;1900;47;;;
240625;2000;91;;;
240625;2100;102;;;
240625;2200;108;;;
240625;2300;115;;;
240626;0000;122;;;
240626;0100;89;;;
240626;0200;95;;;
240626;0300;89;;;
240626;0400;74;;;
240626;0500;70;;;
240626;0600;23;;;
240626;0700;50;;;
240626;0800;57;;;
240626;0900;49;;;
240626;1000;52;;;
240626;1100;41;;;
240626;1200;37;;;
240626;1300;36;;;
240626;1400;29;;;
240626;1500;41;;;
240626;1600;45;;;
240626;1700;66;;;
240626;1800;76;;;
240626;1900;96;;;
240626;2000;121;;;
240626;2100;145;;;
240626;2200;125;;;
240626;2300;108;;;
240627;0000;130;;;
240627;0100;83;;;
240627;0200;79;;;
240627;0300;84;;;
240627;0400;73;;;
240627;0500;75;;;
240627;0600;61;;;
240627;0700;62;;;
240627;0800;56;;;
240627;0900;54;;;
240627;1000;43;;;
240627;1100;47;;;
240627;1200;21;;;
240627;1300;23;;;
240627;1400;15;;;
240627;1500;21;;;
240627;1600;23;;;
240627;1700;30;;;
240627;1800;32;;;
240627;1900;31;;;
240627;2000;27;;;
240627;2100;30;;;
240627;2200;29;;;
240627;2300;42;;;
240628;0000;44;;;
240628;0100;50;;;
240628;0200;46;;;
240628;0300;40;;;
240628;0400;44;;;
240628;0500;46;;;
240628;0600;42;;;
240628;0700;59;;;
240628;0800;57;;;
240628;0900;64;;;
240628;1000;47;;;
240628;1100;31;;;
240628;1200;35;;;
240628;1300;42;;;
240628;1400;26;;;
240628;1500;47;;;
240628;1600;27;;;
240628;1700;33;;;
240628;1800;54;;;
240628;1900;57;;;
240628;2000;64;;;
240628;2100;111;;;
240628;2200;118;;;
240628;2300;126;;;
240629;0000;110;;;
240629;0100;121;;;
240629;0200;136;;;
240629;0300;110;;;
240629;0400;102;;;
240629;0500;108;;;
240629;0600;100;;;
240629;0700;92;;;
240629;0800;86;;;
240629;0900;94;;;
240629;1000;51;;;
240629;1100;71;;;
240629;1200;62;;;
240629;1300;73;;;
240629;1400;64;;;
240629;1500;48;;;
240629;1600;34;;;
240629;1700;58;;;
240629;1800;129;;;
240629;1900;164;;;
240629;2000;264;;;
240629;2100;312;;;
240629;2200;337;;;
240629;2300;324;;;
240630;0000;376;;;
240630;0100;296;;;
240630;0200;240;;;
240630;0300;222;;;
240630;0400;212;;;
240630;0500;191;;;
240630;0600;144;;;
240630;0700;115;;;
240630;0800;131;;;
240630;0900;92;;;
240630;1000;68;;;
240630;1100;44;;;
240630;1200;29;;;
240630;1300;29;;;
240630;1400;29;;;
240630;1500;31;;;
240630;1600;23;;;
240630;1700;32;;;
240630;1800;56;;;
240630;1900;69;;;
240630;2000;93;;;
240630;2100;101;;;
240630;2200;98;;;
240630;2300;111;;;
240701;0000;131;;;
240701;0100;107;;;
240701;0200;83;;;
240701;0300;60;;;
240701;0400;70;;;
240701;0500;76;;;
240701;0600;65;;;
240701;0700;77;;;
240701;0800;77;;;
240701;0900;53;;;
240701;1000;48;;;
240701;1100;46;;;
240701;1200;34;;;
240701;1300;29;;;
240701;1400;24;;;
240701;1500;27;;;
240701;1600;24;;;
240701;1700;35;;;
240701;1800;38;;;
240701;1900;80;;;
240701;2000;79;;;
240701;2100;111;;;
240701;2200;115;;;
240701;2300;114;;;
240702;0000;128;;;
240702;0100;109;;;
240702;0200;90;;;
240702;0300;80;;;
240702;0400;76;;;
240702;0500;62;;;
240702;0600;48;;;
240702;0700;64;;;
240702;0800;66;;;
240702;0900;57;;;
240702;1000;52;;;
240702;1100;32;;;
240702;1200;37;;;
240702;1300;30;;;
240702;1400;1;;;
240702;1500;17;;;
240702;1600;23;;;
240702;1700;24;;;
240702;1800;40;;;
240702;1900;50;;;
240702;2000;75;;;
240702;2100;75;;;
240702;2200;88;;;
240702;2300;94;;;
240703;0000;78;;;
240703;0100;74;;;
240703;0200;75;;;
240703;0300;75;;;
240703;0400;75;;;
240703;0500;73;;;
240703;0600;75;;;
240703;0700;82;;;
240703;0800;77;;;
240703;0900;70;;;
240703;1000;60;;;
240703;1100;38;;;
240703;1200;40;;;
240703;1300;42;;;
240703;1400;34;;;
240703;1500;26;;;
240703;1600;38;;;
240703;1700;34;;;
240703;1800;39;;;
240703;1900;36;;;
240703;2000;32;;;
240703;2100;26;;;
240703;2200;50;;;
240703;2300;27;;;
240704;0000;49;;;
240704;0100;21;;;
240704;0200;19;;;
240704;0300;21;;;
240704;0400;24;;;
240704;0500;29;;;
240704;0600;37;;;
240704;0700;39;;;
240704;0800;31;;;
240704;0900;47;;;
240704;1000;49;;;
240704;1100;36;;;
240704;1200;28;;;
240704;1300;20;;;
240704;1400;1;;;
240704;1500;21;;;
240704;1600;24;;;
240704;1700;17;;;
240704;1800;25;;;
240704;1900;38;;;
240704;2000;45;;;
240704;2100;42;;;
240704;2200;37;;;
240704;2300;37;;;
240705;0000;42;;;
240705;0100;48;;;
240705;0200;46;;;
240705;0300;53;;;
240705;0400;55;;;
240705;0500;58;;;
240705;0600;59;;;
240705;0700;68;;;
240705;0800;74;;;
240705;0900;72;;;
240705;1000;66;;;
240705;1100;60;;;
240705;1200;43;;;
240705;1300;33;;;
240705;1400;45;;;
240705;1500;40;;;
240705;1600;35;;;
240705;1700;41;;;
240705;1800;52;;;
240705;1900;70;;;
240705;2000;97;;;
240705;2100;118;;;
240705;2200;140;;;
240705;2300;184;;;
240706;0000;143;;;
240706;0100;129;;;
240706;0200;128;;;
240706;0300;111;;;
240706;0400;112;;;
240706;0500;113;;;
240706;0600;115;;;
240706;0700;124;;;
240706;0800;117;;;
240706;0900;93;;;
240706;1000;65;;;
240706;1100;76;;;
240706;1200;61;;;
240706;1300;37;;;
240706;1400;32;;;
240706;1500;33;;;
240706;1600;25;;;
240706;1700;45;;;
240706;1800;36;;;
240706;1900;47;;;
240706;2000;63;;;
240706;2100;64;;;
240706;2200;90;;;
240706;2300;90;;;
240707;0000;71;;;
240707;0100;82;;;
240707;0200;110;;;
240707;0300;130;;;
240707;0400;112;;;
240707;0500;103;;;
240707;0600;109;;;
240707;0700;112;;;
240707;0800;125;;;
240707;0900;104;;;
240707;1000;66;;;
240707;1100;60;;;
240707;1200;64;;;
240707;1300;62;;;
240707;1400;62;;;
240707;1500;57;;;
240707;1600;36;;;
240707;1700;46;;;
240707;1800;53;;;
240707;1900;78;;;
240707;2000;89;;;
240707;2100;96;;;
240707;2200;92;;;
240707;2300;94;;;
240708;0000;106;;;
240708;0100;87;;;
240708;0200;79;;;
240708;0300;79;;;
240708;0400;78;;;
240708;0500;81;;;
240708;0600;89;;;
240708;0700;87;;;
240708;0800;88;;;
240708;0900;87;;;
240708;1000;69;;;
240708;1100;51;;;
240708;1200;51;;;
240708;1300;50;;;
240708;1400;50;;;
240708;1500;44;;;
240708;1600;37;;;
240708;1700;42;;;
240708;1800;50;;;
240708;1900;72;;;
240708;2000;76;;;
240708;2100;74;;;
240708;2200;68;;;
240708;2300;88;;;
240709;0000;102;;;
240709;0100;97;;;
240709;0200;94;;;
240709;0300;95;;;
240709;0400;84;;;
240709;0500;98;;;
240709;0600;92;;;
240709;0700;118;;;
240709;0800;118;;;
240709;0900;114;;;
240709;1000;64;;;
240709;1100;64;;;
240709;1200;55;;;
240709;1300;38;;;
240709;1400;34;;;
240709;1500;24;;;
240709;1600;22;;;
240709;1700;22;;;
240709;1800;22;;;
240709;1900;17;;;
240709;2000;16;;;
240709;2100;17;;;
240709;2200;13;;;
240709;2300;16;;;
240710;0000;36;;;
240710;0100;8;;;
240710;0200;9;;;
240710;0300;10;;;
240710;0400;9;;;
240710;0500;9;;;
240710;0600;16;;;
240710;0700;15;;;
240710;0800;12;;;
240710;0900;15;;;
240710;1000;20;;;
240710;1100;24;;;
240710;1200;22;;;
240710;1300;31;;;
240710;1400;32;;;
240710;1500;51;;;
240710;1600;35;;;
240710;1700;42;;;
240710;1800;60;;;
240710;1900;82;;;
240710;2000;87;;;
240710;2100;119;;;
240710;2200;90;;;
240710;2300;73;;;
240711;0000;81;;;
240711;0100;85;;;
240711;0200;84;;;
240711;0300;84;;;
240711;0400;74;;;
240711;0500;64;;;
240711;0600;68;;;
240711;0700;60;;;
240711;0800;71;;;
240711;0900;80;;;
240711;1000;63;;;
240711;1100;52;;;
240711;1200;46;;;
240711;1300;46;;;
240711;1400;40;;;
240711;1500;38;;;
240711;1600;33;;;
240711;1700;41;;;
240711;1800;61;;;
240711;1900;76;;;
240711;2000;110;;;
240711;2100;131;;;
240711;2200;128;;;
240711;2300;100;;;
240712;0000;83;;;
240712;0100;93;;;
240712;0200;88;;;
240712;0300;82;;;
240712;0400;86;;;
240712;0500;80;;;
240712;0600;77;;;
240712;0700;82;;;
240712;0800;76;;;
240712;0900;86;;;
240712;1000;72;;;
240712;1100;45;;;
240712;1200;32;;;
240712;1300;31;;;
240712;1400;33;;;
240712;1500;28;;;
240712;1600;26;;;
240712;1700;35;;;
240712;1800;42;;;
240712;1900;60;;;
240712;2000;73;;;
240712;2100;108;;;
240712;2200;113;;;
240712;2300;116;;;
240713;0000;148;;;
240713;0100;137;;;
240713;0200;118;;;
240713;0300;127;;;
240713;0400;131;;;
240713;0500;137;;;
240713;0600;132;;;
240713;0700;129;;;
240713;0800;122;;;
240713;0900;113;;;
240713;1000;84;;;
240713;1100;59;;;
240713;1200;55;;;
240713;1300;44;;;
240713;1400;53;;;
240713;1500;69;;;
240713;1600;66;;;
240713;1700;81;;;
240713;1800;109;;;
240713;1900;147;;;
240713;2000;190;;;
240713;2100;259;;;
240713;2200;276;;;
240713;2300;263;;;
240714;0000;289;;;
240714;0100;267;;;
240714;0200;247;;;
240714;0300;227;;;
240714;0400;234;;;
240714;0500;192;;;
240714;0600;171;;;
240714;0700;182;;;
240714;0800;151;;;
240714;0900;126;;;
240714;1000;89;;;
240714;1100;36;;;
240714;1200;33;;;
240714;1300;53;;;
240714;1400;56;;;
240714;1500;61;;;
240714;1600;55;;;
240714;1700;63;;;
240714;1800;90;;;
240714;1900;129;;;
240714;2000;106;;;
240714;2100;113;;;
240714;2200;112;;;
240714;2300;130;;;
240715;0000;154;;;
240715;0100;153;;;
240715;0200;156;;;
240715;0300;156;;;
240715;0400;153;;;
240715;0500;148;;;
240715;0600;161;;;
240715;0700;146;;;
240715;0800;119;;;
240715;0900;118;;;
240715;1000;71;;;
240715;1100;68;;;
240715;1200;;;;
240715;1300;39;;;
240715;1400;43;;;
240715;1500;54;;;
240715;1600;48;;;
240715;1700;42;;;
240715;1800;69;;;
240715;1900;58;;;
240715;2000;59;;;
240715;2100;72;;;
240715;2200;107;;;
240715;2300;116;;;
240716;0000;127;;;
240716;0100;114;;;
240716;0200;103;;;
240716;0300;93;;;
240716;0400;86;;;
240716;0500;80;;;
240716;0600;72;;;
240716;0700;69;;;
240716;0800;68;;;
240716;0900;78;;;
240716;1000;68;;;
240716;1100;60;;;
240716;1200;55;;;
240716;1300;44;;;
240716;1400;47;;;
240716;1500;51;;;
240716;1600;46;;;
240716;1700;44;;;
240716;1800;93;;;
240716;1900;111;;;
240716;2000;103;;;
240716;2100;122;;;
240716;2200;124;;;
240716;2300;121;;;
240717;0000;131;;;
240717;0100;114;;;
240717;0200;109;;;
240717;0300;101;;;
240717;0400;90;;;
240717;0500;82;;;
240717;0600;81;;;
240717;0700;91;;;
240717;0800;95;;;
240717;0900;67;;;
240717;1000;56;;;
240717;1100;69;;;
240717;1200;72;;;
240717;1300;43;;;
240717;1400;40;;;
240717;1500;40;;;
240717;1600;46;;;
240717;1700;55;;;
240717;1800;53;;;
240717;1900;63;;;
240717;2000;47;;;
240717;2100;62;;;
240717;2200;62;;;
240717;2300;59;;;
240718;0000;71;;;
240718;0100;66;;;
240718;0200;53;;;
240718;0300;52;;;
240718;0400;50;;;
240718;0500;44;;;
240718;0600;53;;;
240718;0700;68;;;
240718;0800;73;;;
240718;0900;69;;;
240718;1000;56;;;
240718;1100;65;;;
240718;1200;42;;;
240718;1300;40;;;
240718;1400;34;;;
240718;1500;41;;;
240718;1600;34;;;
240718;1700;44;;;
240718;1800;39;;;
240718;1900;37;;;
240718;2000;36;;;
240718;2100;29;;;
240718;2200;20;;;
240718;2300;28;;;
240719;0000;30;;;
240719;0100;34;;;
240719;0200;25;;;
240719;0300;20;;;
240719;0400;24;;;
240719;0500;25;;;
240719;0600;29;;;
240719;0700;46;;;
240719;0800;46;;;
240719;0900;48;;;
240719;1000;39;;;
240719;1100;46;;;
240719;1200;;;;
240719;1300;65;;;
240719;1400;57;;;
240719;1500;42;;;
240719;1600;40;;;
240719;1700;41;;;
240719;1800;52;;;
240719;1900;55;;;
240719;2000;54;;;
240719;2100;56;;;
240719;2200;83;;;
240719;2300;95;;;
240720;0000;125;;;
240720;0100;110;;;
240720;0200;109;;;
240720;0300;97;;;
240720;0400;104;;;
240720;0500;90;;;
240720;0600;100;;;
240720;0700;105;;;
240720;0800;117;;;
240720;0900;96;;;
240720;1000;91;;;
240720;1100;60;;;
240720;1200;49;;;
240720;1300;36;;;
240720;1400;30;;;
240720;1500;35;;;
240720;1600;29;;;
240720;1700;30;;;
240720;1800;29;;;
240720;1900;33;;;
240720;2000;29;;;
240720;2100;37;;;
240720;2200;31;;;
240720;2300;31;;;
240721;0000;35;;;
240721;0100;42;;;
240721;0200;35;;;
240721;0300;37;;;
240721;0400;44;;;
240721;0500;41;;;
240721;0600;44;;;
240721;0700;50;;;
240721;0800;45;;;
240721;0900;36;;;
240721;1000;33;;;
240721;1100;29;;;
240721;1200;22;;;
240721;1300;25;;;
240721;1400;18;;;
240721;1500;18;;;
240721;1600;1;;;
240721;1700;17;;;
240721;1800;40;;;
240721;1900;55;;;
240721;2000;72;;;
240721;2100;65;;;
240721;2200;64;;;
240721;2300;66;;;
240722;0000;65;;;
240722;0100;71;;;
240722;0200;78;;;
240722;0300;69;;;
240722;0400;60;;;
240722;0500;61;;;
240722;0600;60;;;
240722;0700;61;;;
240722;0800;68;;;
240722;0900;59;;;
240722;1000;47;;;
240722;1100;37;;;
240722;1200;35;;;
240722;1300;27;;;
240722;1400;32;;;
240722;1500;30;;;
240722;1600;32;;;
240722;1700;36;;;
240722;1800;49;;;
240722;1900;62;;;
240722;2000;73;;;
240722;2100;66;;;
240722;2200;67;;;
240722;2300;73;;;
240723;0000;90;;;
240723;0100;68;;;
240723;0200;58;;;
240723;0300;53;;;
240723;0400;26;;;
240723;0500;17;;;
240723;0600;15;;;
240723;0700;17;;;
240723;0800;19;;;
240723;0900;27;;;
240723;1000;29;;;
240723;1100;35;;;
240723;1200;30;;;
240723;1300;35;;;
240723;1400;24;;;
240723;1500;17;;;
240723;1600;18;;;
240723;1700;14;;;
